course_url,course_name,absoulte_url
/course/religions-society-china-7780,Religions and Society in China,https://www.classcentral.com/course/religions-society-china-7780
/course/intellectual-humility-science-7657,Intellectual Humility: Science,https://www.classcentral.com/course/intellectual-humility-science-7657
/course/tricky-american-english-pronunciation-8274,Tricky American English Pronunciation,https://www.classcentral.com/course/tricky-american-english-pronunciation-8274
/course/spanish-vocabulary-meeting-people-8037,Spanish Vocabulary: Meeting People,https://www.classcentral.com/course/spanish-vocabulary-meeting-people-8037
/course/social-change-korea-8299,"Gender, Family, and Social Change in Contemporary South Korea",https://www.classcentral.com/course/social-change-korea-8299
/course/german-intermediate-2-11043,German at Work Intermediate 2: Deutsch am Arbeitsplatz,https://www.classcentral.com/course/german-intermediate-2-11043
/course/god-korean-context-9388,Re-imaging God in Korean Context,https://www.classcentral.com/course/god-korean-context-9388
/course/humanidades-digitales-12353,Humanidades digitales,https://www.classcentral.com/course/humanidades-digitales-12353
/course/knowledge-exchange-society-research-9528,"Knowledge Exchange: Using, Protecting and Monetizing Ideas with Third Parties",https://www.classcentral.com/course/knowledge-exchange-society-research-9528
/course/palatine-carafa-8624,The Changing Landscape of Ancient Rome. Archaeology and History of the Palatine Hill,https://www.classcentral.com/course/palatine-carafa-8624
/course/cultural-competence-aboriginal-sydney-8237,Cultural Competence - Aboriginal Sydney,https://www.classcentral.com/course/cultural-competence-aboriginal-sydney-8237
/course/spanish-vocabulary-cultural-experience-8045,Spanish Vocabulary: Cultural Experience,https://www.classcentral.com/course/spanish-vocabulary-cultural-experience-8045
/course/geographie-politique-culturelle-frontier-9417,Frontières en tous genres,https://www.classcentral.com/course/geographie-politique-culturelle-frontier-9417
/course/german-intermediate-1-10781,German at Work Intermediate 1: Deutsch am Arbeitsplatz,https://www.classcentral.com/course/german-intermediate-1-10781
/course/german-2-10677,German at Work Post-Beginners 2: Deutsch am Arbeitsplatz,https://www.classcentral.com/course/german-2-10677
/course/financial-statements-6079,Understanding Financial Statements: Company Position,https://www.classcentral.com/course/financial-statements-6079
/course/burgos-deciphering-secrets-medieval-spai-10615,Burgos: Deciphering Secrets of Medieval Spain,https://www.classcentral.com/course/burgos-deciphering-secrets-medieval-spai-10615
/course/german-1-10599,German at Work Post-Beginners 1: Deutsch am Arbeitsplatz,https://www.classcentral.com/course/german-1-10599
/course/relativism-13660,Relativism,https://www.classcentral.com/course/relativism-13660
/course/escritura-esp-13496,Fundamentos de la escritura,https://www.classcentral.com/course/escritura-esp-13496
/course/escritura-academica-esp-13497,Fundamentos de la escritura académica,https://www.classcentral.com/course/escritura-academica-esp-13497
/course/structuring-values-modern-china-12712,Structuring Values in Modern China,https://www.classcentral.com/course/structuring-values-modern-china-12712
/course/religion-thought-modern-china-12713,"Religion and Thought in Modern China: the Song, Jin, and Yuan",https://www.classcentral.com/course/religion-thought-modern-china-12713
/course/italian-for-beginners-6-6836,Italian for Beginners 6: Out And About,https://www.classcentral.com/course/italian-for-beginners-6-6836
/course/spanish-for-beginners-6-6666,Spanish for Beginners 6: Out and About,https://www.classcentral.com/course/spanish-for-beginners-6-6666
/course/jane-austen-10558,"Jane Austen: Myth, Reality and Global Celebrity",https://www.classcentral.com/course/jane-austen-10558
/course/requirements-writing-9665,Requirements Writing,https://www.classcentral.com/course/requirements-writing-9665
/course/environmental-ethics-scarcity-conflict-6377,Environmental Challenges: Scarcity and Conflict in the Natural Environment,https://www.classcentral.com/course/environmental-ethics-scarcity-conflict-6377
/course/discovering-science-science-writing-7743,Discovering Science: Science Writing,https://www.classcentral.com/course/discovering-science-science-writing-7743
/course/toledo-deciphering-secrets-medieval-spai-11499,Toledo: Deciphering Secrets of Medieval Spain,https://www.classcentral.com/course/toledo-deciphering-secrets-medieval-spai-11499
/course/silla-science-technology-11046,Science and Technology in the Silla Cultural Heritage,https://www.classcentral.com/course/silla-science-technology-11046
/course/research-ethics-an-introduction-12091,Introduction to Research Ethics: Working with People,https://www.classcentral.com/course/research-ethics-an-introduction-12091
/course/france-universite-numerique-bien-commun-sens-et-politiques-publiques-locales-quelles-pratiques-professionnelles-16864,"Bien commun, sens et politiques publiques locales : quelles pratiques professionnelles ?",https://www.classcentral.com/course/france-universite-numerique-bien-commun-sens-et-politiques-publiques-locales-quelles-pratiques-professionnelles-16864
/course/irish-language-3-11060,Irish 103: An Introduction to Irish Language and Culture,https://www.classcentral.com/course/irish-language-3-11060
/course/how-to-make-a-poem-10516,How To Make A Poem,https://www.classcentral.com/course/how-to-make-a-poem-10516
/course/edx-practical-thinking-skills-for-a-successful-life-8617,Practical Thinking Skills for a Successful Life,https://www.classcentral.com/course/edx-practical-thinking-skills-for-a-successful-life-8617
/course/sidneys-of-penshurst-16871,Penshurst Place and The Sidney Family of Writers,https://www.classcentral.com/course/sidneys-of-penshurst-16871
/course/income-statement-6080,Understanding Financial Statements: Company Performance,https://www.classcentral.com/course/income-statement-6080
/course/comunicaciones-integradas-marketing-5984,"Comunicaciones integradas de marketing: Publicidad, Relaciones Públicas, Marketing Digital y más",https://www.classcentral.com/course/comunicaciones-integradas-marketing-5984
/course/everyday-leadership-foundation-5251,Foundations of Everyday Leadership,https://www.classcentral.com/course/everyday-leadership-foundation-5251
/course/entrepreneurial-mindset-5596,Developing An Entrepreneurial Mindset: First Step Towards Success ,https://www.classcentral.com/course/entrepreneurial-mindset-5596
/course/start-your-own-business-2-ideation-5604,The Search for Great Ideas: Harnessing creativity to empower innovation. ,https://www.classcentral.com/course/start-your-own-business-2-ideation-5604
/course/pricing-strategy-5529,Pricing Strategy,https://www.classcentral.com/course/pricing-strategy-5529
/course/como-financiar-mi-empresa-5531,¿Cómo financiar mi empresa?,https://www.classcentral.com/course/como-financiar-mi-empresa-5531
/course/wharton-business-financial-modeling-caps-5547,Wharton Business and Financial Modeling Capstone,https://www.classcentral.com/course/wharton-business-financial-modeling-caps-5547
/course/international-hospitality-healthcare-ser-5549,International Hospitality & Healthcare Services Marketing,https://www.classcentral.com/course/international-hospitality-healthcare-ser-5549
/course/coaching-conversations-5557,Coaching Conversations,https://www.classcentral.com/course/coaching-conversations-5557
/course/channel-management-5499,Channel Management and Retailing ,https://www.classcentral.com/course/channel-management-5499
/course/financial-instruments-capstone-5501,"Итоговый проект специализации ""Финансовые инструменты для частного инвестора""",https://www.classcentral.com/course/financial-instruments-capstone-5501
/course/uva-darden-getting-started-agile-5502,Agile Meets Design Thinking,https://www.classcentral.com/course/uva-darden-getting-started-agile-5502
/course/estrategia-financiera-5504,Introducción a las Finanzas,https://www.classcentral.com/course/estrategia-financiera-5504
/course/struktura-kapitala-kompanii-5433,Структура капитала компании,https://www.classcentral.com/course/struktura-kapitala-kompanii-5433
/course/feedback-5437,Giving Helpful Feedback,https://www.classcentral.com/course/feedback-5437
/course/start-your-own-business-3-planning-5615,"Planning: Principled, Proposing, Proofing, and Practicing to a Success Plan",https://www.classcentral.com/course/start-your-own-business-3-planning-5615
/course/start-your-own-business-4-structure-5617,Structure: Building the Frame for Business Growth,https://www.classcentral.com/course/start-your-own-business-4-structure-5617
/course/business-model-canvas-5713,Business Model Canvas: A Tool for Entrepreneurs and Innovators (Project-Centered Course),https://www.classcentral.com/course/business-model-canvas-5713
/course/finansy-5689,Фінанси для нефінансових спеціалістів,https://www.classcentral.com/course/finansy-5689
/course/product-management-5478,Brand and Product Management,https://www.classcentral.com/course/product-management-5478
/course/wharton-decision-making-scenarios-5481,Decision-Making and Scenarios,https://www.classcentral.com/course/wharton-decision-making-scenarios-5481
/course/mercadotecnia-5492,Introducción al Mercado,https://www.classcentral.com/course/mercadotecnia-5492
/course/recruiting-hiring-onboarding-employees-5495,"Recruiting, Hiring, and Onboarding Employees",https://www.classcentral.com/course/recruiting-hiring-onboarding-employees-5495
/course/coaching-practices-5496,Coaching Practices,https://www.classcentral.com/course/coaching-practices-5496
/course/wharton-introduction-spreadsheets-models-5451,Introduction to Spreadsheets and Models,https://www.classcentral.com/course/wharton-introduction-spreadsheets-models-5451
/course/construction-ethics-compliance-7628,Construction Ethics and Compliance,https://www.classcentral.com/course/construction-ethics-compliance-7628
/course/customer-segmentation-prospecting-11793,Customer Segmentation and Prospecting,https://www.classcentral.com/course/customer-segmentation-prospecting-11793
/course/edx-data-science-research-methods-r-edition-11640,Data Science Research Methods: R Edition,https://www.classcentral.com/course/edx-data-science-research-methods-r-edition-11640
/course/connecting-with-sales-prospects-11794,Connecting with Sales Prospects,https://www.classcentral.com/course/connecting-with-sales-prospects-11794
/course/sales-pitch-closing-11795,Sales Pitch and Closing,https://www.classcentral.com/course/sales-pitch-closing-11795
/course/toolkit-sales-process-11796,Building a Toolkit for Your Sales Process,https://www.classcentral.com/course/toolkit-sales-process-11796
/course/developing-products-new-market-11587,Разработка инновационного продукта,https://www.classcentral.com/course/developing-products-new-market-11587
/course/finance-for-startups-11501,Finance for Startups,https://www.classcentral.com/course/finance-for-startups-11501
